source_repo,source_section,category,task,dataset,date,samples,modal,annotations,data_sources,gsd,paper,paper_url,link,link_url,image_size,text_count,image_count,content,description,entry_title,entry_url,mentioned_datasets,notes
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Miscellaneous,Segmentation,Segmentation - Miscellaneous,Toolbox with support for many remote sensing dataset; Semantic Segmentation Toolbox with support for many remote sensing dataset,,,,,,,,,mmsegmentation,https://github.com/open-mmlab/mmsegmentation,,,,"Semantic Segmentation Toolbox with support for many remote sensing datasets including LoveDA, Potsdam, Vaihingen & iSAID","Semantic Segmentation Toolbox with support for many remote sensing datasets including LoveDA, Potsdam, Vaihingen & iSAID",mmsegmentation,https://github.com/open-mmlab/mmsegmentation,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Miscellaneous,Segmentation,Segmentation - Miscellaneous,satellite-segmentation-pytorch,,,,,,,,,satellite-segmentation-pytorch,https://github.com/obravo7/satellite-segmentation-pytorch,,,,explores a wide variety of image augmentations to increase training dataset size,explores a wide variety of image augmentations to increase training dataset size,satellite-segmentation-pytorch,https://github.com/obravo7/satellite-segmentation-pytorch,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Miscellaneous,Segmentation,Segmentation - Miscellaneous,Potsdam Dataset,,,,,,,,,BayesianUNet,https://github.com/tha-santacruz/BayesianUNet,,,,"Pytorch Bayesian UNet model for segmentation and uncertainty prediction, applied to the Potsdam Dataset","Pytorch Bayesian UNet model for segmentation and uncertainty prediction, applied to the Potsdam Dataset",BayesianUNet,https://github.com/tha-santacruz/BayesianUNet,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Miscellaneous,Segmentation,Segmentation - Miscellaneous,LWN-for-UAVRSI,,,,,,,,,LWN-for-UAVRSI,https://github.com/syliudf/LWN-for-UAVRSI,,,,"Light-Weight Semantic Segmentation Network for UAV Remote Sensing Images, applied to Vaihingen, UAVid and UDD6 datasets","Light-Weight Semantic Segmentation Network for UAV Remote Sensing Images, applied to Vaihingen, UAVid and UDD6 datasets",LWN-for-UAVRSI,https://github.com/syliudf/LWN-for-UAVRSI,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Instance segmentation,Instance segmentation,Instance segmentation,Building-Detection-MaskRCNN,,,,,,,,,Building-Detection-MaskRCNN,https://github.com/Mstfakts/Building-Detection-MaskRCNN,,,,Building detection from the SpaceNet dataset by using Mask RCNN,Building detection from the SpaceNet dataset by using Mask RCNN,Building-Detection-MaskRCNN,https://github.com/Mstfakts/Building-Detection-MaskRCNN,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Instance segmentation,Instance segmentation,Instance segmentation,Circle Finder Challenge,,,,,,,,,Circle_Finder,https://github.com/zinsmatt/Circle_Finder,,,,"Circular Shapes Detection in Satellite Imagery, 2nd place solution to the Circle Finder Challenge","Circular Shapes Detection in Satellite Imagery, 2nd place solution to the Circle Finder Challenge",Circle_Finder,https://github.com/zinsmatt/Circle_Finder,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Object detection with rotated bounding boxes,Object detection with rotated bounding boxes,Object detection with rotated bounding boxes,Rotated Object Detection Benchmark,,,,,,,,,mmrotate,https://github.com/open-mmlab/mmrotate,,,,"Rotated Object Detection Benchmark, with pretrained models and function for inferencing on very large images","Rotated Object Detection Benchmark, with pretrained models and function for inferencing on very large images",mmrotate,https://github.com/open-mmlab/mmrotate,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Object detection with rotated bounding boxes,Object detection with rotated bounding boxes,Object detection with rotated bounding boxes,Rotated-RetinaNet,,,,,,,,,Rotated-RetinaNet,https://github.com/ming71/Rotated-RetinaNet,,,,"implemented in pytorch, it supports the following datasets: DOTA, HRSC2016, ICDAR2013, ICDAR2015, UCAS-AOD, NWPU VHR-10, VOC2007","implemented in pytorch, it supports the following datasets: DOTA, HRSC2016, ICDAR2013, ICDAR2015, UCAS-AOD, NWPU VHR-10, VOC2007",Rotated-RetinaNet,https://github.com/ming71/Rotated-RetinaNet,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Object detection with rotated bounding boxes,Object detection with rotated bounding boxes,Object detection with rotated bounding boxes,The sixth place winning solution in 2021 Gaofen Challenge,,,,,,,,,OBBDet_Swin,https://github.com/ming71/OBBDet_Swin,,,,The sixth place winning solution in 2021 Gaofen Challenge,The sixth place winning solution in 2021 Gaofen Challenge,OBBDet_Swin,https://github.com/ming71/OBBDet_Swin,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Object detection with rotated bounding boxes,Object detection with rotated bounding boxes,Object detection with rotated bounding boxes,Rotation-RetinaNet-PyTorch,,,,,,,,,Rotation-RetinaNet-PyTorch,https://github.com/HsLOL/Rotation-RetinaNet-PyTorch,,,,oriented detector Rotation-RetinaNet implementation on Optical and SAR ship dataset,oriented detector Rotation-RetinaNet implementation on Optical and SAR ship dataset,Rotation-RetinaNet-PyTorch,https://github.com/HsLOL/Rotation-RetinaNet-PyTorch,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
